FID,Shape,FILENAME,Tile number(fish_lab),xmid,ymid,xmin,xmax,ymin,ymax,trunc_id,trunc_area,perc_trunc,trunc_perc,Height(zrange),BEV Tree Size(orig_area),Truncation,Tile Type,perc_over,indi,Vol
4432,Polygon,4945.shp,787,620782.9926,4848177.922,620777.437,620788.5481,4848174.603,4848181.24,4433,73.747704,1.000001,0,11.26399597,73.747613,False,Train,0.502467,4945.shp787,830.6928158
4433,Polygon,4953.shp,787,620787.0996,4848180.13,620784.4055,620789.7937,4848176.282,4848183.977,4434,41.46166,1.000015,0,10.95400696,41.461043,False,Train,0.843192,4953.shp787,454.1645535
4434,Polygon,4957.shp,787,620769.8,4848199.398,620762.7519,620776.8481,4848193.549,4848205.248,4435,164.907215,1.000007,0,14.0040033,164.906015,False,Train,0.586294,4957.shp787,2309.344378
4435,Polygon,4961.shp,787,620774.2015,4848200.042,620770.508,620777.895,4848194.705,4848205.379,4436,78.847361,0.999998,2E-06,13.9040033,78.847488,False,Train,0.850935,4961.shp787,1096.295733
4436,Polygon,4965.shp,787,620767.65,4848206.287,620762.8515,620772.4485,4848202.809,4848209.765,4437,66.760571,0.999981,1.9E-05,12.41399658,66.761832,False,Train,0.357069,4965.shp787,828.7811543
4437,Polygon,4976.shp,787,620759.0504,4848207.24,620755.51,620762.5907,4848202.241,4848212.239,4438,70.791422,0.684813,0.315187,12.51400391,103.373359,True,Train,0.498073,4976.shp787,1293.614618
4438,Polygon,4984.shp,787,620757.5294,4848212.325,620755.51,620759.5487,4848208.941,4848215.71,4439,27.339172,0.347421,0.652579,13.23400635,78.691805,True,Train,0.487229,4984.shp787,1041.407847
4439,Polygon,4988.shp,787,620768.122,4848213.953,620762.9516,620773.2928,4848212.195,4848215.71,4440,36.343113,0.472076,0.527924,11.91400452,76.985806,True,Train,0.89361,4988.shp787,917.2092404
4440,Polygon,3043.shp,788,620816.2789,4848189.214,620815.51,620817.0478,4848183.369,4848195.059,4441,17.977497,0.101615,0.898385,16.09399597,176.918441,True,Train,0.992105,3043.shp788,2847.324677
4441,Polygon,3051.shp,788,620850.7947,4848201.609,620841.7712,620859.8181,4848193.917,4848209.301,4442,277.635314,0.999998,2E-06,16.89399841,277.635809,False,Train,0.970462,3051.shp788,4690.378917
4442,Polygon,2888.shp,788,620871.5805,4848182.03,620867.651,620875.51,4848176.402,4848187.659,4443,88.467191,0.751331,0.248669,14.50399841,117.747311,True,Train,0.120443,2888.shp788,1707.806812
4443,Polygon,2890.shp,788,620870.8369,4848169.06,620866.1638,620875.51,4848160.363,4848177.758,4444,162.577149,0.686233,0.313767,17.12399719,236.91235,True,Train,0.26497,2890.shp788,4056.886416
4444,Polygon,2892.shp,788,620841.7778,4848162.574,620831.5085,620852.047,4848155.71,4848169.437,4445,281.934043,0.851531,0.148469,6.3,331.090802,True,Train,0.248071,2892.shp788,2085.872053
4445,Polygon,2897.shp,788,620857.7,4848165.134,620846.952,620868.448,4848155.71,4848174.557,4446,405.135112,0.795433,0.204567,20.79400269,509.326767,True,Train,0.252662,2897.shp788,10590.94216
4446,Polygon,2901.shp,788,620826.8761,4848168.349,620825.1032,620828.649,4848166.461,4848170.237,4447,13.388941,0.99995,5E-05,8.263999023,13.389614,False,Train,0.482171,2901.shp788,110.651757
4447,Polygon,2904.shp,788,620823.619,4848165.597,620820.3883,620826.8497,4848161.037,4848170.157,4448,58.927322,1.000004,0,8.073995361,58.927111,False,Train,0.221701,2904.shp788,475.7772209
4448,Polygon,2907.shp,788,620819.4952,4848164.256,620817.1231,620821.8673,4848162.021,4848166.49,4449,21.198034,1.000008,0,4.603995361,21.197858,False,Train,0.311749,2907.shp788,97.5948399
4449,Polygon,3039.shp,788,620817.7796,4848197.631,620815.51,620820.0491,4848195.26,4848200.001,4450,21.520327,0.7207,0.2793,10.92400147,29.860294,True,Train,0.072135,3039.shp788,326.1938954
4450,Polygon,3047.shp,788,620818.8293,4848189.532,620815.51,620822.1485,4848183.461,4848195.602,4451,80.598692,0.516961,0.483039,13.67399414,155.908502,True,Train,0.240549,3047.shp788,2131.891943
4451,Polygon,3054.shp,788,620821.7461,4848208.574,620815.51,620827.9821,4848201.438,4848215.71,4452,178.008047,0.602478,0.397522,15.84399902,295.460007,True,Train,0.004045,3054.shp788,4681.268062
4452,Polygon,3061.shp,788,620833.9816,4848202,620827.8517,620840.1114,4848197.04,4848206.959,4453,121.610094,1.000009,0,15.22400147,121.609042,False,Train,0.214418,3061.shp788,1851.376234
4453,Polygon,3064.shp,788,620842.57,4848211.585,620836.8765,620848.2635,4848207.461,4848215.71,4454,93.937057,0.951898,0.048102,15.96399963,98.683941,True,Train,0.949795,3064.shp788,1575.390398
4454,Polygon,3072.shp,788,620840.4222,4848213.436,620834.1516,620846.6928,4848211.161,4848215.71,4455,57.049919,0.411954,0.588046,14.70400757,138.48621,True,Train,0,3072.shp788,2036.30228
4455,Polygon,3076.shp,788,620834.0743,4848212.336,620829.3192,620838.8293,4848208.961,4848215.71,4456,64.180812,0.644551,0.355449,14.60400208,99.574465,True,Train,0.413427,3076.shp788,1454.185693
4456,Polygon,3080.shp,788,620838.5403,4848207.491,620835.9129,620841.1676,4848205.026,4848209.957,4457,25.914604,1.000009,0,14.57399963,25.914372,False,Train,0.904738,3080.shp788,377.676048
4457,Polygon,3088.shp,788,620854.3718,4848215.329,620850.6508,620858.0928,4848214.947,4848215.71,4458,5.678246,0.098055,0.901945,16.61399658,57.908764,True,Train,0,3088.shp788,962.0960072
4458,Polygon,3092.shp,788,620852.9349,4848209.036,620845.9944,620859.8753,4848202.362,4848215.71,4459,185.285029,0.90212,0.09788,16.81399658,205.388383,True,Train,0.766913,3092.shp788,3453.39957
4459,Polygon,3096.shp,788,620848.4,4848202.112,620837.953,620858.847,4848193.72,4848210.503,4460,350.651466,0.999996,4E-06,16.92399719,350.652917,False,Train,0.912295,3096.shp788,5934.448983
4460,Polygon,3103.shp,788,620862.5,4848212.983,620860.65,620864.35,4848210.257,4848215.71,4461,20.17684,0.944108,0.055892,11.53399414,21.371334,True,Train,0.603742,3103.shp788,246.4968411
4461,Polygon,3107.shp,788,620863.6687,4848215.468,620859.5905,620867.7468,4848215.227,4848215.71,4462,3.941124,0.076301,0.923699,12.0540033,51.652204,True,Train,0,3107.shp788,622.6158373
4462,Polygon,3119.shp,788,620868.9782,4848203.039,620864.5073,620873.4491,4848198.419,4848207.659,4463,82.618638,1.000012,0,12.57400452,82.617643,False,Train,0.567146,3119.shp788,1038.834616
4463,Polygon,3130.shp,788,620872.3308,4848203.589,620869.1516,620875.51,4848198.419,4848208.759,4464,65.745744,0.520564,0.479436,12.55400452,126.29718,True,Train,0.648123,3130.shp788,1585.535368
4464,Polygon,3134.shp,788,620867.3486,4848210.915,620862.9064,620871.7908,4848206.12,4848215.71,4465,85.205838,0.990446,0.009554,12.68400147,86.027756,False,Train,0.277325,3134.shp788,1091.176183
4465,Polygon,4673.shp,788,620859.3019,4848212.886,620857.3061,620861.2977,4848210.062,4848215.71,4466,22.546553,0.763606,0.236394,13.64399414,29.526405,True,Train,0.81691,4673.shp788,402.8580968
4466,Polygon,2872.shp,789,620887.1393,4848180.841,620878.361,620895.9177,4848174.322,4848187.359,4467,228.882017,0.999977,2.3E-05,14.15999573,228.887193,False,Train,0.847575,2872.shp789,3241.041675
4467,Polygon,2876.shp,789,620891.1298,4848180.412,620885.2104,620897.0497,4848174.323,4848186.502,4468,144.186967,1.000065,0,13.12399292,144.177547,False,Train,0.991396,2876.shp789,1892.185106
4468,Polygon,2880.shp,789,620881.8902,4848172.786,620877.6083,620886.172,4848168.622,4848176.951,4469,71.329626,0.999991,9E-06,12.82999573,71.330253,False,Train,0.489427,2880.shp789,915.1668413
4469,Polygon,3084.shp,789,620887.541,4848212.88,620883.3912,620891.6908,4848210.049,4848215.71,4470,46.981546,0.673114,0.326886,18.88400208,69.797271,True,Train,0.986037,3084.shp789,1318.05181
4470,Polygon,3177.shp,789,620905.85,4848215.286,620901.151,620910.549,4848214.861,4848215.71,4471,7.977962,0.089238,0.910762,15.66400452,89.400637,True,Train,0.46794,3177.shp789,1400.371982
4471,Polygon,3191.shp,789,620890.2704,4848213.836,620884.651,620895.8898,4848211.961,4848215.71,4472,42.131639,0.343114,0.656886,13.16399902,122.792073,True,Train,0,3191.shp789,1616.434729
4472,Polygon,2833.shp,789,620923.4479,4848188.262,620916.0077,620930.8873,4848183.864,4848192.66,4473,130.88119,1.000023,0,13.88400208,130.878132,False,Train,0.304873,2833.shp789,1817.112256
4473,Polygon,2837.shp,789,620919.0776,4848190.26,620916.0068,620922.148,4848186.161,4848194.359,4474,50.339412,0.999918,8.2E-05,12.92400208,50.343542,False,Train,0.826041,2837.shp789,650.6400413
4474,Polygon,2845.shp,789,620912.4718,4848194.599,620907.9502,620916.9933,4848187.754,4848201.443,4475,123.793709,0.999997,3E-06,19.39400391,123.794022,False,Train,0.280278,2845.shp789,2400.861746
4475,Polygon,2849.shp,789,620906.5518,4848194.029,620901.9075,620911.1961,4848189.687,4848198.37,4476,80.652914,0.999995,5E-06,19.77399475,80.653287,False,Train,0.422988,2849.shp789,1594.837674
4476,Polygon,2861.shp,789,620901.3665,4848184.97,620897.0493,620905.6833,4848178.683,4848191.258,4477,108.570122,1.000073,0,10.07400208,108.562169,False,Train,0.51646,2861.shp789,1093.655516
4477,Polygon,2864.shp,789,620896.1209,4848187.368,620890.9507,620901.291,4848180.762,4848193.974,4478,136.618112,0.999999,1E-06,13.7,136.618263,False,Train,0.748384,2864.shp789,1871.670203
4478,Polygon,2870.shp,789,620895.8287,4848183.088,620891.9027,620899.7546,4848175.42,4848190.757,4479,120.426946,1.000008,0,11.48400513,120.425946,False,Train,0.926693,2870.shp789,1382.972181
4479,Polygon,2873.shp,789,620880.7782,4848184.882,620876.6075,620884.9489,4848181.261,4848188.504,4480,60.419263,1.000005,0,12.85400452,60.418938,False,Train,0.824202,2873.shp789,776.625302
4480,Polygon,2888.shp,789,620876.8106,4848182.03,620875.51,620878.1111,4848176.402,4848187.659,4481,29.280062,0.248669,0.751331,14.50399841,117.747311,True,Train,0.448995,2888.shp789,1707.806812
4481,Polygon,2890.shp,789,620877.6467,4848169.06,620875.51,620879.7834,4848160.363,4848177.758,4482,74.335793,0.313769,0.686231,17.12399719,236.91235,True,Train,0.302877,2890.shp789,4056.886416
4482,Polygon,3126.shp,789,620881.5882,4848212.136,620877.3272,620885.8491,4848208.561,4848215.71,4483,60.922211,0.794875,0.205125,7.9,76.643759,True,Train,0.669342,3126.shp789,605.4856961
4483,Polygon,3130.shp,789,620878.4381,4848203.589,620875.51,620881.3661,4848198.419,4848208.759,4484,60.55266,0.479446,0.520554,12.55400452,126.29718,True,Train,0.23717,3130.shp789,1585.535368
4484,Polygon,3148.shp,789,620880.198,4848209.288,620876.7507,620883.6452,4848205.648,4848212.929,4485,50.200923,0.99999,1E-05,18.30399841,50.201429,False,Train,0.819844,3148.shp789,918.8868767
4485,Polygon,3152.shp,789,620890.2704,4848212.936,620884.651,620895.8898,4848210.162,4848215.71,4486,62.356803,0.436012,0.563988,13.16399902,143.016137,True,Train,0.878819,3152.shp789,1882.664288
4486,Polygon,3155.shp,789,620900.9773,4848213.968,620896.4058,620905.5487,4848212.226,4848215.71,4487,31.857521,0.475241,0.524759,12.87400574,67.034511,True,Train,0.117184,3155.shp789,863.0026792
4487,Polygon,678.shp,793,621138.7484,4848210.486,621131.8223,621145.6745,4848205.262,4848215.71,4488,144.733326,0.735967,0.264033,17.07399536,196.657411,True,Train,0.442196,678.shp793,3357.727723
4488,Polygon,680.shp,793,621128.243,4848209.733,621118.7529,621137.733,4848203.755,4848215.71,4489,226.903299,0.851038,0.148962,19.55399292,266.619598,True,Train,0.356635,680.shp793,5213.477732
4489,Polygon,683.shp,793,621134.6892,4848197.932,621126.5519,621142.8264,4848190.162,4848205.702,4490,252.91224,1,0,15.23599793,252.912348,False,Train,0.287046,683.shp793,3853.372009
4490,Polygon,685.shp,793,621144.8991,4848189.464,621138.7511,621151.0471,4848182.662,4848196.267,4491,167.284621,1.000008,0,14.58399475,167.283364,False,Train,0.423525,685.shp793,2439.659703
4491,Polygon,687.shp,793,621136.9986,4848186.632,621131.2038,621142.7934,4848179.962,4848193.303,4492,154.618013,1.000006,0,15.26400024,154.617097,False,Train,0.543541,687.shp793,2360.075406
4492,Polygon,689.shp,793,621145.3439,4848177.76,621139.4387,621151.249,4848170.962,4848184.558,4493,160.577563,0.999999,1E-06,12.79400085,160.577697,False,Train,0.650438,689.shp793,2054.431193
4493,Polygon,691.shp,793,621139.1796,4848175.103,621132.7106,621145.6485,4848169.017,4848181.19,4494,157.490469,1.000009,0,14.57099976,157.488987,False,Train,0.569334,691.shp793,2294.771991
4494,Polygon,696.shp,793,621148.8722,4848165.971,621142.7509,621154.9935,4848158.485,4848173.458,4495,183.310898,0.999999,1E-06,12.9239978,183.311058,False,Train,0.542059,696.shp793,2369.111711
4495,Polygon,698.shp,793,621141.6492,4848163.688,621134.2518,621149.0466,4848156.917,4848170.459,4496,200.348223,1.000002,0,14.35399292,200.347862,False,Train,0.473654,698.shp793,2875.791793
4496,Polygon,700.shp,793,621150.8723,4848157.208,621146.1493,621155.5953,4848155.71,4848158.705,4497,28.291715,0.295646,0.704354,9.643998413,95.694527,True,Train,0.361026,700.shp793,922.8778665
4497,Polygon,702.shp,793,621143.7009,4848156.484,621138.2094,621149.1923,4848155.71,4848157.259,4498,17.009217,0.137761,0.862239,9.774007568,123.468845,True,Train,0.436619,702.shp793,1206.785425
4498,Polygon,1517.shp,809,619732.9306,4848217.376,619730.3512,619735.51,4848215.71,4848219.042,4499,17.188606,0.151674,0.848326,11.70400391,113.325933,True,Train,0,1517.shp809,1326.367162
4499,Polygon,1518.shp,809,619725.1135,4848215.763,619720.051,619730.1759,4848215.71,4848215.816,4500,1.076277,0.009907,0.990093,8.793995361,108.64247,True,Train,0,1518.shp809,955.4013772
4500,Polygon,1516.shp,810,619747.8015,4848219.79,619741.8599,619753.743,4848215.71,4848223.869,4501,96.954213,0.664354,0.335646,11.39400208,145.937468,True,Train,0,1516.shp810,1662.811813
4501,Polygon,1517.shp,810,619738.2998,4848217.376,619735.51,619741.0896,4848215.71,4848219.042,4502,18.590669,0.164046,0.835954,11.70400391,113.325933,True,Train,0,1517.shp810,1326.367162
4502,Polygon,1574.shp,811,619854.5945,4848249.581,619853.679,619855.51,4848246.69,4848252.471,4503,10.586293,0.254543,0.745457,7.683994751,41.589435,True,Train,0.584084,1574.shp811,319.5730002
4503,Polygon,1580.shp,811,619853.0758,4848245.253,619850.6416,619855.51,4848240.44,4848250.067,4504,46.868087,0.534542,0.465458,7.79399353,87.678944,True,Train,0.13193,1580.shp811,683.3691223
4504,Polygon,1582.shp,811,619810.1,4848227.53,619808.6059,619811.5941,4848226.286,4848228.774,4505,7.436136,1.000008,0,5.274000854,7.436074,False,Train,0,1582.shp811,39.21786063
4505,Polygon,1568.shp,812,619913.7805,4848264.509,619912.051,619915.51,4848262.301,4848266.716,4506,15.26941,0.545535,0.454465,5.804002686,27.989804,True,Train,0,1568.shp812,162.4528976
4506,Polygon,1505.shp,812,619914.7097,4848274.1,619913.9094,619915.51,4848272.49,4848275.71,4507,5.153932,0.425752,0.574248,5.893998413,12.105487,True,Train,0,1505.shp812,71.34972117
4507,Polygon,1506.shp,812,619904.0347,4848271.299,619899.0075,619909.0619,4848266.888,4848275.71,4508,88.703939,0.869957,0.130043,9.694002075,101.96357,True,Train,0,1506.shp812,988.4350592
4508,Polygon,1511.shp,812,619893.0982,4848266.481,619887.2059,619898.9905,4848260.685,4848272.276,4509,136.592942,1.000002,0,10.65399963,136.592702,False,Train,0.012346,1511.shp812,1455.258597
4509,Polygon,1512.shp,812,619882.2464,4848263.035,619877.5055,619886.9872,4848257.941,4848268.129,4510,96.596715,1.00002,0,10.77399292,96.594802,False,Train,0,1512.shp812,1040.711713
4510,Polygon,1513.shp,812,619870.7537,4848259.401,619865.3306,619876.1767,4848254.344,4848264.457,4511,109.686609,1.000008,0,12.8240033,109.685744,False,Train,0,1513.shp812,1406.610343
4511,Polygon,1569.shp,812,619915.2306,4848260.459,619914.9511,619915.51,4848256.213,4848264.705,4512,4.745955,0.062115,0.937885,12.35400513,76.406551,True,Train,0.661183,1569.shp812,943.9269228
4512,Polygon,1570.shp,812,619913.2086,4848262.903,619910.9072,619915.51,4848259.09,4848266.716,4513,35.099054,0.615048,0.384952,6.954002686,57.067142,True,Train,0.720507,1570.shp812,396.8450588
4513,Polygon,1571.shp,812,619908.4301,4848259.656,619904.1111,619912.7491,4848254.991,4848264.321,4514,80.590812,0.999979,2.1E-05,8.963995972,80.592487,False,Train,0.365544,1571.shp812,722.4307288
4514,Polygon,1572.shp,812,619902.6164,4848260.255,619898.4836,619906.7492,4848256.497,4848264.012,4515,62.113504,1.000016,0,7.683999023,62.112535,False,Train,0.538784,1572.shp812,477.2726583
4515,Polygon,1573.shp,812,619898.3296,4848254.973,619893.6103,619903.0488,4848250.831,4848259.116,4516,78.19986,1.000018,0,10.45399719,78.198441,False,Train,0.152876,1573.shp812,817.4862826
4516,Polygon,1574.shp,812,619858.1912,4848249.581,619855.51,619860.8724,4848246.69,4848252.471,4517,31.003788,0.745473,0.254527,7.683994751,41.589435,True,Train,0.624419,1574.shp812,319.5730002
4517,Polygon,1575.shp,812,619862.7566,4848247.392,619859.0532,619866.46,4848244.031,4848250.754,4518,49.79962,1.000023,0,10.07400391,49.798499,False,Train,0.338309,1575.shp812,501.6702734
4518,Polygon,1579.shp,812,619861.0154,4848241.838,619857.5252,619864.5055,4848238.046,4848245.629,4519,52.929521,1.000007,0,10.82400024,52.929157,False,Train,0.361692,1579.shp812,572.9052083
4519,Polygon,1580.shp,812,619857.6296,4848245.253,619855.51,619859.7492,4848240.44,4848250.067,4520,40.810778,0.465457,0.534543,7.79399353,87.678944,True,Train,0.651671,1580.shp812,683.3691223
4520,Polygon,1568.shp,813,619916.9504,4848264.509,619915.51,619918.3908,4848262.301,4848266.716,4521,12.717436,0.45436,0.54564,5.804002686,27.989804,True,Train,0,1568.shp813,162.4528976
4521,Polygon,1504.shp,813,619928.3502,4848274.846,619923.607,619933.0933,4848273.983,4848275.71,4522,16.383789,0.188834,0.811166,10.14399963,86.763032,True,Train,0,1504.shp813,880.1241649
4522,Polygon,1505.shp,813,619916.4003,4848274.1,619915.51,619917.2905,4848272.49,4848275.71,4523,5.73321,0.473604,0.526396,5.893998413,12.105487,True,Train,0,1505.shp813,71.34972117
4523,Polygon,1560.shp,813,619962.6712,4848274.953,619959.0507,619966.2917,4848274.196,4848275.71,4524,10.964322,0.174665,0.825335,10.81399536,62.773355,True,Train,0.151747,1560.shp813,678.8307698
4524,Polygon,1561.shp,813,619956.2809,4848273.771,619952.4122,619960.1495,4848271.831,4848275.71,4525,30.010666,0.41527,0.58473,11.19400391,72.2678,True,Train,0.524105,1561.shp813,808.9660355
4525,Polygon,1562.shp,813,619951.4104,4848272.396,619946.7824,619956.0384,4848269.083,4848275.71,4526,61.341363,0.746025,0.253975,10.92400757,82.224289,True,Train,0.22929,1562.shp813,898.2187553
4526,Polygon,1566.shp,813,619935.8128,4848270.721,619934.0325,619937.593,4848269.196,4848272.246,4527,10.858101,0.999961,3.9E-05,2.864004517,10.85852,False,Train,0,1566.shp813,31.09885033
4527,Polygon,1567.shp,813,619928.4028,4848265.381,619925.7143,619931.0913,4848262.789,4848267.973,4528,27.875981,1.00003,0,4.964002686,27.875142,False,Train,0,1567.shp813,138.3722798
4528,Polygon,1569.shp,813,619919.7295,4848260.459,619915.51,619923.9489,4848256.213,4848264.705,4529,71.659763,0.937875,0.062125,12.35400513,76.406551,True,Train,0.225711,1569.shp813,943.9269228
4529,Polygon,1570.shp,813,619916.9504,4848262.903,619915.51,619918.3909,4848259.09,4848266.716,4530,21.968421,0.384957,0.615043,6.954002686,57.067142,True,Train,0,1570.shp813,396.8450588
4530,Polygon,3048.shp,814,620032.1089,4848257.588,620028.7077,620035.51,4848253.494,4848261.682,4531,55.697913,0.709783,0.290217,15.4040033,78.471797,True,Train,0.558619,3048.shp814,1208.77982
4531,Polygon,3052.shp,814,620031.681,4848262.671,620027.8519,620035.51,4848259.728,4848265.614,4532,45.070122,0.733929,0.266071,13.71400452,61.40935,True,Train,0,3052.shp814,842.1681033
